nearest neighbour time,nearest neighbour length,lin-kernighan time,lin-kernighan length,brute force time,brute force length,branch & bound time,branch & bound length
1.3794600000000001,6335.6,3634.1008200000006,6157.6
1.4929800000000002,6446.8,3834.69682,6351.6
1.5040000000000002,6470.0,3251.2178,6374.0
1.46704,6571.4,4077.13338,6449.4
2.81898,6588.2,4162.22368,6467.4
1.4739400000000002,6703.4,3441.9097400000005,6623.0
1.79022,6723.0,4900.94796,6603.8
1.5137800000000001,6811.8,3837.6177000000002,6722.6
1.6842200000000003,6839.0,3678.6585800000003,6510.6
1.7082200000000003,6951.8,4219.25604,6897.8
