Memo1 time,Memo1A1 time
2.5155,2.0895
1.058,1.1006
2.5736,1.9406000000000003
2.9025000000000003,2.1174000000000004
1.1529,1.1116000000000001
2.6726,1.7481
2.6697,2.1697
1.4918000000000002,1.1268
2.0958,1.762
2.7500000000000004,2.1342000000000003
1.0552000000000001,1.0725
2.2655000000000003,1.8219000000000003
3.1330000000000005,2.2535000000000003
1.092,1.1103
2.3080000000000003,1.8423
2.802,2.3064
1.1938,1.4161
2.2087,1.762
2.4321,2.0733
1.0505,1.1016000000000001
2.1532999999999998,1.8705000000000003
2.7429000000000006,2.0759000000000003
1.2274,1.1128000000000002
2.2206,2.4658
3.1154,2.1559
1.0623,1.0784
2.4667,1.8952
2.8508999999999998,2.0306
1.3051,1.1768
2.3061000000000003,2.0418000000000003
3.0241000000000002,2.2513000000000005
1.04,1.084
2.1482,1.762
3.2279,2.6973000000000003
1.1668000000000003,1.1114
2.1244,2.8362000000000003
2.679,2.0204000000000004
1.1784000000000001,1.116
2.1794000000000002,1.7865000000000002
3.0,2.14
1.6591000000000002,1.1423
2.4573000000000005,1.8752
2.686,2.1016000000000004
1.1205,1.7068
2.1578999999999997,1.9094000000000002
2.9961,3.0401
1.1489,1.1396000000000002
2.1181,2.836
3.0249,2.1724
1.1601000000000001,1.12
2.3158000000000003,1.8223000000000003
2.5065,2.0267000000000004
1.1974000000000002,1.1408
2.4022,1.8586000000000003
2.6488,2.1785
1.1149,1.1217
2.1263,2.4992
2.5855,2.0622000000000003
1.1643000000000001,1.1546
2.1763,1.8061000000000003
2.7067,2.0529
1.1565,1.1078000000000001
2.0113000000000003,1.7632
2.6929000000000003,2.0970000000000004
1.1352,1.1345
2.0175,1.7419
2.9177,2.1094
1.1555,1.1313
2.0321000000000002,1.9083
2.8092,2.0973
1.2896,1.1603
2.2695000000000003,1.8148000000000002
3.0093000000000005,2.1938
1.3313000000000001,1.221
2.4881,1.8642
2.8880000000000003,2.2485
1.3203000000000003,1.1324
3.1647000000000003,1.8432000000000002
3.1727000000000003,3.1531000000000002
1.1082,1.1528
2.3558000000000003,1.8068000000000002
2.7672,2.1448
1.2084000000000001,1.1480000000000001
2.398,2.0413
2.9716,2.1439000000000004
1.1504,1.1261
2.2995000000000005,2.0579
2.9376,2.1596
1.1475000000000002,1.1762000000000001
2.2008,1.7531
2.8348,2.3239
1.1111,1.0784
2.1119000000000003,1.7743000000000002
2.7906000000000004,2.0409
1.1981000000000002,1.1044000000000003
2.458,1.8627
3.0019,2.1112
1.1277000000000001,1.1177000000000001
1.9353,1.6873
2.7882000000000002,2.1145
1.2667000000000002,1.2124
2.2017,2.8211
2.9344,2.1316
1.1349,1.1084
2.0527,1.7682000000000002
2.9850000000000003,2.1854999999999998
1.1701000000000001,1.0927
2.2183,1.7589000000000001
2.7011000000000003,2.6045000000000003
1.0269000000000001,1.0982
2.2950000000000004,1.7623
3.016,2.1947
1.2366,1.1640000000000001
2.119,1.8169000000000002
2.9757000000000002,2.2505
0.8730000000000001,1.0805
2.4075,1.9536000000000002
2.9187000000000003,2.1317000000000004
1.2308,1.2278
2.2136,1.786
2.6299,2.0597000000000003
1.206,1.1314
2.1426000000000003,1.7650000000000001
2.9902,2.1381
1.2075,1.1286
2.1567000000000003,1.7952000000000001
2.6691000000000003,2.0776000000000003
1.2271,1.1425
2.2670000000000003,1.7862000000000002
2.6438,2.0444
1.1188,1.469
2.4365,1.8425000000000002
2.6834000000000002,2.0685000000000002
1.2113,1.1389
2.2212,1.8177000000000003
2.7500000000000004,2.1775
1.0808,1.0992
2.1295,1.8237
2.7452,2.0791
1.1366,1.2397
2.2689000000000004,1.8919000000000001
2.9909000000000003,2.0712
1.6013000000000002,1.0956000000000001
2.1177,1.8854000000000002
2.715,2.0738000000000003
1.3787,1.1885000000000001
2.1341,1.7776
2.8576,2.0963000000000003
1.1635,1.1297
2.4751,1.8263
3.0138000000000003,2.1452000000000004
1.2572,1.1073000000000002
2.4893,1.8490000000000002
2.8246,2.1186
1.2506000000000002,1.12
1.9827,1.7292
3.9112,2.2258
1.1904000000000001,1.1483
2.5295,1.9221000000000001
2.7712000000000003,2.4045
1.1164,1.1053
2.1786000000000003,1.7852000000000001
2.7839,2.1979
1.2237,1.1572000000000002
2.1946000000000003,1.8230000000000002
3.0057,2.0944000000000003
1.2834,1.1502000000000001
2.3169000000000004,1.8749
2.8983000000000003,2.0652
1.018,1.1525
2.1627,1.8714
2.8112000000000004,2.1013
1.222,1.1717000000000002
2.0104,2.7104
3.1001000000000003,2.1964
1.2588,1.1567
3.9012000000000002,2.7996000000000003
3.0149,2.2058
1.0646,1.1282
2.4739000000000004,1.8894
2.8809,2.1515000000000004
1.1011,1.0726000000000002
2.2386000000000004,1.8252000000000002
2.8966,2.1063
1.1019,1.0856000000000001
2.3293000000000004,1.8446
2.9694000000000003,2.1561000000000003
1.1933,1.1722
2.1196,1.7442
2.9270000000000005,2.088
1.5128000000000001,1.1456000000000002
2.4561,1.8121
2.9613,3.0875000000000004
1.072,1.1803
2.8204000000000002,2.7032000000000003
3.0665,2.1321
1.1325,1.1044000000000003
2.1322000000000005,1.7913000000000001
2.9125,2.0859000000000005
1.2172,1.2561
2.5139000000000005,1.8811000000000002
3.967,2.1742000000000004
1.147,1.1501000000000001
2.5909,1.8445000000000003
2.9277,2.1454
1.3563,1.1214
2.1228000000000002,1.9029
2.6672000000000002,2.1266000000000003
1.0233,1.0993000000000002
2.4481,1.9310000000000003
3.0903,2.0778000000000003
0.9456000000000001,1.0608
2.2197000000000005,1.9405000000000001
2.7711,2.0742
1.1938,1.1150000000000002
2.1834000000000002,1.8584
2.8253000000000004,2.1482
1.1166,1.0994000000000002
3.4176,2.6465
2.7213000000000003,2.1097
1.0739,1.0835000000000001
1.9963000000000004,1.8235000000000001
2.7764,2.0610000000000004
1.2352,1.1357000000000002
2.2665,1.8392
2.9615,2.2622000000000004
0.9882000000000001,1.0706000000000002
2.2242,1.8414000000000001
2.9023,2.255
1.1223,1.0969
2.2695000000000003,1.8168000000000002
2.7583,2.1907
1.2562,1.1511000000000002
2.2416000000000005,2.1544000000000003
2.9028,2.1962
1.1512,1.116
2.9654,1.8352000000000002
2.7701000000000002,2.1954000000000002
1.2173,1.0914
2.1576,1.7759000000000003
3.4014,2.1312
1.0185000000000002,1.0843
2.1669,1.8551000000000002
2.9726000000000004,2.2430000000000003
0.9289000000000001,1.0309
2.3864000000000005,1.8178
2.8286000000000002,2.0806
1.2214,1.1537000000000002
3.8526000000000002,1.8150000000000002
2.4920000000000004,2.098
1.1015000000000001,1.1926
2.1127000000000002,1.7904000000000002
2.7963000000000005,2.1239000000000003
1.0827,1.2197
